Sample	mRNAsi
MMRF_1727_1_BM_CD138pos_T2_TSMRU_L06655	0.625752132493552
MMRF_2639_1_BM_CD138pos_T2_TSMRU_L13110	0.36660940489102
MMRF_1876_1_BM_CD138pos_T2_TSMRU_L05327	0.68451615518421
MMRF_2061_1_BM_CD138pos_T3_TSMRU_L07200	0.409550861768093
MMRF_1092_1_BM_CD138pos_T2_TSMRU_K02659	0.555609567766829
MMRF_2611_1_BM_CD138pos_T2_TSMRU_L12666	0.649123506840248
MMRF_1496_1_BM_CD138pos_T14_TSMRU_L03473	0.75891114947765
MMRF_2646_1_BM_CD138pos_T2_TSMRU_L13115	0.326548407436056
MMRF_2394_1_BM_CD138pos_T3_TSMRU_L10262	0.620165840631355
MMRF_2478_1_BM_CD138pos_T2_TSMRU_L11498	0.347444744360474
MMRF_2815_1_BM_CD138pos_T2_TSMRU_L16043	0.317777169281356
MMRF_1832_1_BM_CD138pos_T2_TSMRU_L05249	0.383206264731702
MMRF_1796_1_BM_CD138pos_T3_TSMRU_L05001	0.646522154585189
MMRF_2217_1_BM_CD138pos_T2_TSMRU_L08452	0.660294267263589
MMRF_2001_1_BM_CD138pos_T3_TSMRU_L07175	0.673037809481749
MMRF_1573_1_BM_CD138pos_T3_TSMRU_L03453	0.408021212599832
MMRF_2149_1_BM_CD138pos_T2_TSMRU_L08159	0.631053234012178
MMRF_1286_1_BM_CD138pos_T2_TSMRU_L02837	0.501582374794632
MMRF_2644_1_BM_CD138pos_T2_TSMRU_L13114	0.495090596144278
MMRF_2199_1_BM_CD138pos_T3_TSMRU_L08444	0.511954532987659
MMRF_2598_1_BM_CD138pos_T2_TSMRU_L12458	0.577272001401392
MMRF_1494_1_BM_CD138pos_T1_TSMRU_L13145	0.635776524837944
MMRF_2828_1_BM_CD138pos_T3_TSMRU_L16373	0.356208322386478
MMRF_2590_1_BM_CD138pos_T2_TSMRU_L12447	0.497195168207185
MMRF_2652_1_BM_CD138pos_T2_TSMRU_L13881	0.500101335775972
MMRF_2229_1_BM_CD138pos_T3_TSMRU_L10266	0.520514262093614
MMRF_1597_1_BM_CD138pos_T2_TSMRU_L03887	0.518661240223653
MMRF_1579_1_BM_CD138pos_T3_TSMRU_L03457	0.671577536162815
MMRF_2834_1_BM_CD138pos_T3_TSMRU_L16374	0.395102630628936
MMRF_2330_1_BM_CD138pos_T3_TSMRU_L10058	0.504909648319205
MMRF_2220_1_BM_CD138pos_T3_TSMRU_L08454	0.485251913597169
MMRF_1453_1_BM_CD138pos_T1_TSMRU_L02342	0.557367419422394
MMRF_2126_1_BM_CD138pos_T3_TSMRU_L07644	0.562691116943241
MMRF_2769_1_BM_CD138pos_T2_TSMRU_L16022	0.192868628208248
MMRF_2743_1_BM_CD138pos_T2_TSMRU_L15002	0.454184184608296
MMRF_1560_1_BM_CD138pos_T3_TSMRU_L03451	0.468284541784162
MMRF_2469_1_BM_CD138pos_T2_TSMRU_L11128	0.525326841133493
MMRF_1731_1_BM_CD138pos_T2_TSMRU_L05988	0.433068578240262
MMRF_1328_1_BM_CD138pos_T6_TSMRU_L00120	0.74203997234681
MMRF_1906_1_BM_CD138pos_T2_TSMRU_L05996	0.529803684968354
MMRF_1373_1_BM_CD138pos_T1_TSMRU_L13125	0.482765164412016
MMRF_1935_1_BM_CD138pos_T2_TSMRU_L06644	0.552866922614857
MMRF_1178_1_BM_CD138pos_T3_TSMRU_L01865	0.588448350547108
MMRF_2200_1_BM_CD138pos_T2_TSMRU_L08188	0.800233004861678
MMRF_1079_1_BM_CD138pos_T2_TSMRU_L13862	0.654142647789493
MMRF_1845_1_BM_CD138pos_T2_TSMRU_L05321	0.393718430485942
MMRF_2429_1_BM_CD138pos_T2_TSMRU_L10614	0.56852890145151
MMRF_2329_1_BM_CD138pos_T2_TSMRU_L09797	0.58043600151148
MMRF_2787_1_BM_CD138pos_T2_TSMRU_L16031	0.56105898061579
MMRF_1889_2_BM_CD138pos_T2_TSMRU_L06639	0.703984337928443
MMRF_2339_1_BM_CD138pos_T3_TSMRU_L10071	0.527593752989082
MMRF_2041_1_BM_CD138pos_T3_TSMRU_L07189	0.600229738400869
MMRF_1888_1_BM_CD138pos_T3_TSMRU_L07169	0.63273488136707
MMRF_2782_1_BM_CD138pos_T2_TSMRU_L16030	0.448246312512506
MMRF_2419_1_BM_CD138pos_T2_TSMRU_L10607	0.726175354467719
MMRF_1648_1_BM_CD138pos_T2_TSMRU_L04569	0.663950386644343
MMRF_1859_1_BM_CD138pos_T2_TSMRU_L05341	0.482120121641833
MMRF_2595_1_BM_CD138pos_T2_TSMRU_L12457	0.737311493940041
MMRF_1624_1_BM_CD138pos_T2_TSMRU_L04221	0.66052333201398
MMRF_2245_1_BM_CD138pos_T3_TSMRU_L10267	0.545478303139305
MMRF_2642_1_BM_CD138pos_T2_TSMRU_L13112	0.375619402166477
MMRF_1159_1_BM_CD138pos_T2_TSMRU_K03527	0.595920124198924
MMRF_2605_1_BM_CD138pos_T2_TSMRU_L12665	0.439811237332754
MMRF_2711_1_BM_CD138pos_T3_TSMRU_L14481	0.521277965168689
MMRF_2106_1_BM_CD138pos_T3_TSMRU_L07656	0.627375045928886
MMRF_2832_1_BM_CD138pos_T3_TSMRU_L16377	0.429462478086481
MMRF_1031_1_BM_CD138pos_T2_TSMRU_K02300	0.761300601589298
